file_id,label,split,snr_db,siren_src,clip_dur_s,wav_path,npy_path
pos_03123_Siren_5_snr+0dB.wav,1,train,0.0,Siren_5,2,clips\positive\pos_03123_Siren_5_snr+0dB.wav,features\positive\pos_03123_Siren_5_snr+0dB.npy
neg_03989.wav,0,train,,,2,clips\negative\neg_03989.wav,features\negative\neg_03989.npy
pos_01544_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_01544_Siren_3_snr-5dB.wav,features\positive\pos_01544_Siren_3_snr-5dB.npy
neg_06023.wav,0,train,,,2,clips\negative\neg_06023.wav,features\negative\neg_06023.npy
neg_06133.wav,0,train,,,2,clips\negative\neg_06133.wav,features\negative\neg_06133.npy
neg_02763.wav,0,train,,,2,clips\negative\neg_02763.wav,features\negative\neg_02763.npy
pos_06321_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_06321_Siren_1_snr+10dB.wav,features\positive\pos_06321_Siren_1_snr+10dB.npy
neg_01695.wav,0,train,,,2,clips\negative\neg_01695.wav,features\negative\neg_01695.npy
neg_02174.wav,0,train,,,2,clips\negative\neg_02174.wav,features\negative\neg_02174.npy
neg_05555.wav,0,train,,,2,clips\negative\neg_05555.wav,features\negative\neg_05555.npy
pos_00945_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_00945_Siren_2_snr+20dB.wav,features\positive\pos_00945_Siren_2_snr+20dB.npy
neg_03185.wav,0,train,,,2,clips\negative\neg_03185.wav,features\negative\neg_03185.npy
pos_04550_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_04550_Siren_8_snr+20dB.wav,features\positive\pos_04550_Siren_8_snr+20dB.npy
neg_05296.wav,0,train,,,2,clips\negative\neg_05296.wav,features\negative\neg_05296.npy
neg_04180.wav,0,train,,,2,clips\negative\neg_04180.wav,features\negative\neg_04180.npy
neg_02423.wav,0,train,,,2,clips\negative\neg_02423.wav,features\negative\neg_02423.npy
neg_02700.wav,0,train,,,2,clips\negative\neg_02700.wav,features\negative\neg_02700.npy
neg_01164.wav,0,train,,,2,clips\negative\neg_01164.wav,features\negative\neg_01164.npy
neg_06145.wav,0,train,,,2,clips\negative\neg_06145.wav,features\negative\neg_06145.npy
pos_01675_Siren_8_snr+20dB.wav,1,train,20.0,Siren_8,2,clips\positive\pos_01675_Siren_8_snr+20dB.wav,features\positive\pos_01675_Siren_8_snr+20dB.npy
neg_03051.wav,0,train,,,2,clips\negative\neg_03051.wav,features\negative\neg_03051.npy
pos_01561_Siren_3_snr+10dB.wav,1,train,10.0,Siren_3,2,clips\positive\pos_01561_Siren_3_snr+10dB.wav,features\positive\pos_01561_Siren_3_snr+10dB.npy
neg_03590.wav,0,train,,,2,clips\negative\neg_03590.wav,features\negative\neg_03590.npy
neg_01950.wav,0,train,,,2,clips\negative\neg_01950.wav,features\negative\neg_01950.npy
neg_01157.wav,0,train,,,2,clips\negative\neg_01157.wav,features\negative\neg_01157.npy
pos_04541_Siren_3_snr+10dB.wav,1,train,10.0,Siren_3,2,clips\positive\pos_04541_Siren_3_snr+10dB.wav,features\positive\pos_04541_Siren_3_snr+10dB.npy
pos_01782_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_01782_Siren_5_snr+5dB.wav,features\positive\pos_01782_Siren_5_snr+5dB.npy
pos_06580_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_06580_Siren_6_snr+20dB.wav,features\positive\pos_06580_Siren_6_snr+20dB.npy
neg_06316.wav,0,train,,,2,clips\negative\neg_06316.wav,features\negative\neg_06316.npy
pos_01095_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_01095_Siren_4_snr+20dB.wav,features\positive\pos_01095_Siren_4_snr+20dB.npy
neg_00154.wav,0,train,,,2,clips\negative\neg_00154.wav,features\negative\neg_00154.npy
neg_03727.wav,0,train,,,2,clips\negative\neg_03727.wav,features\negative\neg_03727.npy
neg_04403.wav,0,train,,,2,clips\negative\neg_04403.wav,features\negative\neg_04403.npy
pos_03287_Siren_6_snr+5dB.wav,1,train,5.0,Siren_6,2,clips\positive\pos_03287_Siren_6_snr+5dB.wav,features\positive\pos_03287_Siren_6_snr+5dB.npy
neg_04351.wav,0,train,,,2,clips\negative\neg_04351.wav,features\negative\neg_04351.npy
pos_00677_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_00677_Siren_1_snr+5dB.wav,features\positive\pos_00677_Siren_1_snr+5dB.npy
pos_02605_Siren_5_snr+20dB.wav,1,train,20.0,Siren_5,2,clips\positive\pos_02605_Siren_5_snr+20dB.wav,features\positive\pos_02605_Siren_5_snr+20dB.npy
pos_01392_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_01392_Siren_4_snr+5dB.wav,features\positive\pos_01392_Siren_4_snr+5dB.npy
neg_04985.wav,0,train,,,2,clips\negative\neg_04985.wav,features\negative\neg_04985.npy
neg_04900.wav,0,train,,,2,clips\negative\neg_04900.wav,features\negative\neg_04900.npy
pos_00752_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_00752_Siren_8_snr+5dB.wav,features\positive\pos_00752_Siren_8_snr+5dB.npy
pos_01711_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_01711_Siren_8_snr+10dB.wav,features\positive\pos_01711_Siren_8_snr+10dB.npy
pos_03737_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_03737_Siren_7_snr+5dB.wav,features\positive\pos_03737_Siren_7_snr+5dB.npy
neg_06520.wav,0,train,,,2,clips\negative\neg_06520.wav,features\negative\neg_06520.npy
neg_04740.wav,0,train,,,2,clips\negative\neg_04740.wav,features\negative\neg_04740.npy
pos_03215_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_03215_Siren_3_snr+20dB.wav,features\positive\pos_03215_Siren_3_snr+20dB.npy
pos_00797_Siren_5_snr+5dB.wav,1,train,5.0,Siren_5,2,clips\positive\pos_00797_Siren_5_snr+5dB.wav,features\positive\pos_00797_Siren_5_snr+5dB.npy
neg_00063.wav,0,train,,,2,clips\negative\neg_00063.wav,features\negative\neg_00063.npy
pos_01777_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_01777_Siren_4_snr+5dB.wav,features\positive\pos_01777_Siren_4_snr+5dB.npy
pos_04113_Siren_5_snr+0dB.wav,1,train,0.0,Siren_5,2,clips\positive\pos_04113_Siren_5_snr+0dB.wav,features\positive\pos_04113_Siren_5_snr+0dB.npy
pos_01770_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_01770_Siren_6_snr+20dB.wav,features\positive\pos_01770_Siren_6_snr+20dB.npy
neg_02233.wav,0,train,,,2,clips\negative\neg_02233.wav,features\negative\neg_02233.npy
neg_04714.wav,0,train,,,2,clips\negative\neg_04714.wav,features\negative\neg_04714.npy
pos_07255_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_07255_Siren_7_snr+20dB.wav,features\positive\pos_07255_Siren_7_snr+20dB.npy
pos_03022_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_03022_Siren_3_snr+5dB.wav,features\positive\pos_03022_Siren_3_snr+5dB.npy
pos_04228_Siren_1_snr+0dB.wav,1,train,0.0,Siren_1,2,clips\positive\pos_04228_Siren_1_snr+0dB.wav,features\positive\pos_04228_Siren_1_snr+0dB.npy
neg_05680.wav,0,train,,,2,clips\negative\neg_05680.wav,features\negative\neg_05680.npy
pos_03012_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_03012_Siren_7_snr+5dB.wav,features\positive\pos_03012_Siren_7_snr+5dB.npy
neg_06631.wav,0,train,,,2,clips\negative\neg_06631.wav,features\negative\neg_06631.npy
neg_00373.wav,0,train,,,2,clips\negative\neg_00373.wav,features\negative\neg_00373.npy
pos_05764_Siren_6_snr-5dB.wav,1,train,-5.0,Siren_6,2,clips\positive\pos_05764_Siren_6_snr-5dB.wav,features\positive\pos_05764_Siren_6_snr-5dB.npy
neg_06827.wav,0,train,,,2,clips\negative\neg_06827.wav,features\negative\neg_06827.npy
pos_04619_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_04619_Siren_5_snr-5dB.wav,features\positive\pos_04619_Siren_5_snr-5dB.npy
neg_06131.wav,0,train,,,2,clips\negative\neg_06131.wav,features\negative\neg_06131.npy
pos_06977_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_06977_Siren_1_snr+5dB.wav,features\positive\pos_06977_Siren_1_snr+5dB.npy
pos_06286_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_06286_Siren_8_snr+10dB.wav,features\positive\pos_06286_Siren_8_snr+10dB.npy
neg_02000.wav,0,train,,,2,clips\negative\neg_02000.wav,features\negative\neg_02000.npy
pos_00527_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_00527_Siren_4_snr+5dB.wav,features\positive\pos_00527_Siren_4_snr+5dB.npy
pos_00366_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_00366_Siren_5_snr+10dB.wav,features\positive\pos_00366_Siren_5_snr+10dB.npy
neg_05652.wav,0,train,,,2,clips\negative\neg_05652.wav,features\negative\neg_05652.npy
pos_04264_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_04264_Siren_3_snr-5dB.wav,features\positive\pos_04264_Siren_3_snr-5dB.npy
pos_04262_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_04262_Siren_3_snr+5dB.wav,features\positive\pos_04262_Siren_3_snr+5dB.npy
neg_01006.wav,0,train,,,2,clips\negative\neg_01006.wav,features\negative\neg_01006.npy
pos_01919_Siren_2_snr-5dB.wav,1,train,-5.0,Siren_2,2,clips\positive\pos_01919_Siren_2_snr-5dB.wav,features\positive\pos_01919_Siren_2_snr-5dB.npy
pos_00701_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_00701_Siren_8_snr+10dB.wav,features\positive\pos_00701_Siren_8_snr+10dB.npy
pos_06013_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_06013_Siren_2_snr+0dB.wav,features\positive\pos_06013_Siren_2_snr+0dB.npy
neg_01491.wav,0,train,,,2,clips\negative\neg_01491.wav,features\negative\neg_01491.npy
pos_05018_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_05018_Siren_2_snr+0dB.wav,features\positive\pos_05018_Siren_2_snr+0dB.npy
neg_04950.wav,0,train,,,2,clips\negative\neg_04950.wav,features\negative\neg_04950.npy
pos_04423_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_04423_Siren_8_snr+0dB.wav,features\positive\pos_04423_Siren_8_snr+0dB.npy
neg_03843.wav,0,train,,,2,clips\negative\neg_03843.wav,features\negative\neg_03843.npy
pos_04868_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_04868_Siren_6_snr+0dB.wav,features\positive\pos_04868_Siren_6_snr+0dB.npy
pos_01298_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_01298_Siren_2_snr+0dB.wav,features\positive\pos_01298_Siren_2_snr+0dB.npy
pos_06407_Siren_2_snr+5dB.wav,1,train,5.0,Siren_2,2,clips\positive\pos_06407_Siren_2_snr+5dB.wav,features\positive\pos_06407_Siren_2_snr+5dB.npy
pos_01352_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_01352_Siren_7_snr+5dB.wav,features\positive\pos_01352_Siren_7_snr+5dB.npy
pos_02926_Siren_6_snr+10dB.wav,1,train,10.0,Siren_6,2,clips\positive\pos_02926_Siren_6_snr+10dB.wav,features\positive\pos_02926_Siren_6_snr+10dB.npy
neg_03940.wav,0,train,,,2,clips\negative\neg_03940.wav,features\negative\neg_03940.npy
neg_03635.wav,0,train,,,2,clips\negative\neg_03635.wav,features\negative\neg_03635.npy
pos_01287_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_01287_Siren_8_snr+5dB.wav,features\positive\pos_01287_Siren_8_snr+5dB.npy
pos_06061_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_06061_Siren_5_snr+10dB.wav,features\positive\pos_06061_Siren_5_snr+10dB.npy
neg_03302.wav,0,train,,,2,clips\negative\neg_03302.wav,features\negative\neg_03302.npy
neg_04235.wav,0,train,,,2,clips\negative\neg_04235.wav,features\negative\neg_04235.npy
pos_04350_Siren_5_snr+20dB.wav,1,train,20.0,Siren_5,2,clips\positive\pos_04350_Siren_5_snr+20dB.wav,features\positive\pos_04350_Siren_5_snr+20dB.npy
neg_00802.wav,0,train,,,2,clips\negative\neg_00802.wav,features\negative\neg_00802.npy
pos_03697_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_03697_Siren_8_snr+5dB.wav,features\positive\pos_03697_Siren_8_snr+5dB.npy
pos_02013_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_02013_Siren_4_snr+0dB.wav,features\positive\pos_02013_Siren_4_snr+0dB.npy
neg_02089.wav,0,train,,,2,clips\negative\neg_02089.wav,features\negative\neg_02089.npy
pos_04373_Siren_4_snr+0dB.wav,1,train,0.0,Siren_4,2,clips\positive\pos_04373_Siren_4_snr+0dB.wav,features\positive\pos_04373_Siren_4_snr+0dB.npy
neg_01137.wav,0,train,,,2,clips\negative\neg_01137.wav,features\negative\neg_01137.npy
pos_05677_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_05677_Siren_1_snr+5dB.wav,features\positive\pos_05677_Siren_1_snr+5dB.npy
neg_03524.wav,0,train,,,2,clips\negative\neg_03524.wav,features\negative\neg_03524.npy
neg_00548.wav,0,train,,,2,clips\negative\neg_00548.wav,features\negative\neg_00548.npy
pos_02147_Siren_7_snr+5dB.wav,1,train,5.0,Siren_7,2,clips\positive\pos_02147_Siren_7_snr+5dB.wav,features\positive\pos_02147_Siren_7_snr+5dB.npy
neg_00424.wav,0,train,,,2,clips\negative\neg_00424.wav,features\negative\neg_00424.npy
pos_02705_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_02705_Siren_7_snr+20dB.wav,features\positive\pos_02705_Siren_7_snr+20dB.npy
pos_05473_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_05473_Siren_6_snr+0dB.wav,features\positive\pos_05473_Siren_6_snr+0dB.npy
neg_00572.wav,0,train,,,2,clips\negative\neg_00572.wav,features\negative\neg_00572.npy
pos_02570_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_02570_Siren_6_snr+20dB.wav,features\positive\pos_02570_Siren_6_snr+20dB.npy
neg_02166.wav,0,train,,,2,clips\negative\neg_02166.wav,features\negative\neg_02166.npy
neg_06538.wav,0,train,,,2,clips\negative\neg_06538.wav,features\negative\neg_06538.npy
neg_01732.wav,0,train,,,2,clips\negative\neg_01732.wav,features\negative\neg_01732.npy
neg_02078.wav,0,train,,,2,clips\negative\neg_02078.wav,features\negative\neg_02078.npy
neg_03462.wav,0,train,,,2,clips\negative\neg_03462.wav,features\negative\neg_03462.npy
neg_02976.wav,0,train,,,2,clips\negative\neg_02976.wav,features\negative\neg_02976.npy
pos_00810_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_00810_Siren_4_snr+20dB.wav,features\positive\pos_00810_Siren_4_snr+20dB.npy
neg_06396.wav,0,train,,,2,clips\negative\neg_06396.wav,features\negative\neg_06396.npy
pos_05684_Siren_6_snr-5dB.wav,1,train,-5.0,Siren_6,2,clips\positive\pos_05684_Siren_6_snr-5dB.wav,features\positive\pos_05684_Siren_6_snr-5dB.npy
pos_00312_Siren_6_snr+5dB.wav,1,train,5.0,Siren_6,2,clips\positive\pos_00312_Siren_6_snr+5dB.wav,features\positive\pos_00312_Siren_6_snr+5dB.npy
pos_02073_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_02073_Siren_6_snr+0dB.wav,features\positive\pos_02073_Siren_6_snr+0dB.npy
neg_02470.wav,0,train,,,2,clips\negative\neg_02470.wav,features\negative\neg_02470.npy
neg_03283.wav,0,train,,,2,clips\negative\neg_03283.wav,features\negative\neg_03283.npy
neg_03003.wav,0,train,,,2,clips\negative\neg_03003.wav,features\negative\neg_03003.npy
pos_00885_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_00885_Siren_7_snr+20dB.wav,features\positive\pos_00885_Siren_7_snr+20dB.npy
pos_01477_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_01477_Siren_1_snr+5dB.wav,features\positive\pos_01477_Siren_1_snr+5dB.npy
pos_01790_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_01790_Siren_4_snr+20dB.wav,features\positive\pos_01790_Siren_4_snr+20dB.npy
pos_07467_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_07467_Siren_1_snr+5dB.wav,features\positive\pos_07467_Siren_1_snr+5dB.npy
pos_02008_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_02008_Siren_2_snr+0dB.wav,features\positive\pos_02008_Siren_2_snr+0dB.npy
neg_02785.wav,0,train,,,2,clips\negative\neg_02785.wav,features\negative\neg_02785.npy
pos_00682_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_00682_Siren_8_snr+5dB.wav,features\positive\pos_00682_Siren_8_snr+5dB.npy
pos_03895_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_03895_Siren_7_snr+20dB.wav,features\positive\pos_03895_Siren_7_snr+20dB.npy
pos_07039_Siren_1_snr-5dB.wav,1,train,-5.0,Siren_1,2,clips\positive\pos_07039_Siren_1_snr-5dB.wav,features\positive\pos_07039_Siren_1_snr-5dB.npy
neg_00923.wav,0,train,,,2,clips\negative\neg_00923.wav,features\negative\neg_00923.npy
neg_04533.wav,0,train,,,2,clips\negative\neg_04533.wav,features\negative\neg_04533.npy
pos_00057_Siren_6_snr+5dB.wav,1,train,5.0,Siren_6,2,clips\positive\pos_00057_Siren_6_snr+5dB.wav,features\positive\pos_00057_Siren_6_snr+5dB.npy
neg_03641.wav,0,train,,,2,clips\negative\neg_03641.wav,features\negative\neg_03641.npy
neg_05431.wav,0,train,,,2,clips\negative\neg_05431.wav,features\negative\neg_05431.npy
pos_06213_Siren_2_snr+0dB.wav,1,train,0.0,Siren_2,2,clips\positive\pos_06213_Siren_2_snr+0dB.wav,features\positive\pos_06213_Siren_2_snr+0dB.npy
pos_02399_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_02399_Siren_3_snr-5dB.wav,features\positive\pos_02399_Siren_3_snr-5dB.npy
neg_00426.wav,0,train,,,2,clips\negative\neg_00426.wav,features\negative\neg_00426.npy
neg_06301.wav,0,train,,,2,clips\negative\neg_06301.wav,features\negative\neg_06301.npy
pos_04126_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_04126_Siren_5_snr+10dB.wav,features\positive\pos_04126_Siren_5_snr+10dB.npy
neg_03528.wav,0,train,,,2,clips\negative\neg_03528.wav,features\negative\neg_03528.npy
neg_01376.wav,0,train,,,2,clips\negative\neg_01376.wav,features\negative\neg_01376.npy
pos_01468_Siren_6_snr+0dB.wav,1,train,0.0,Siren_6,2,clips\positive\pos_01468_Siren_6_snr+0dB.wav,features\positive\pos_01468_Siren_6_snr+0dB.npy
pos_05761_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_05761_Siren_1_snr+10dB.wav,features\positive\pos_05761_Siren_1_snr+10dB.npy
pos_01416_Siren_7_snr+10dB.wav,1,train,10.0,Siren_7,2,clips\positive\pos_01416_Siren_7_snr+10dB.wav,features\positive\pos_01416_Siren_7_snr+10dB.npy
pos_00470_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_00470_Siren_6_snr+20dB.wav,features\positive\pos_00470_Siren_6_snr+20dB.npy
pos_02358_Siren_3_snr+0dB.wav,1,train,0.0,Siren_3,2,clips\positive\pos_02358_Siren_3_snr+0dB.wav,features\positive\pos_02358_Siren_3_snr+0dB.npy
pos_02722_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_02722_Siren_1_snr+5dB.wav,features\positive\pos_02722_Siren_1_snr+5dB.npy
pos_06475_Siren_2_snr+20dB.wav,1,train,20.0,Siren_2,2,clips\positive\pos_06475_Siren_2_snr+20dB.wav,features\positive\pos_06475_Siren_2_snr+20dB.npy
neg_03179.wav,0,train,,,2,clips\negative\neg_03179.wav,features\negative\neg_03179.npy
neg_04722.wav,0,train,,,2,clips\negative\neg_04722.wav,features\negative\neg_04722.npy
neg_05868.wav,0,train,,,2,clips\negative\neg_05868.wav,features\negative\neg_05868.npy
neg_05655.wav,0,train,,,2,clips\negative\neg_05655.wav,features\negative\neg_05655.npy
pos_04525_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_04525_Siren_4_snr+20dB.wav,features\positive\pos_04525_Siren_4_snr+20dB.npy
pos_04610_Siren_4_snr+20dB.wav,1,train,20.0,Siren_4,2,clips\positive\pos_04610_Siren_4_snr+20dB.wav,features\positive\pos_04610_Siren_4_snr+20dB.npy
pos_06087_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_06087_Siren_8_snr+5dB.wav,features\positive\pos_06087_Siren_8_snr+5dB.npy
neg_04057.wav,0,train,,,2,clips\negative\neg_04057.wav,features\negative\neg_04057.npy
pos_06041_Siren_5_snr+10dB.wav,1,train,10.0,Siren_5,2,clips\positive\pos_06041_Siren_5_snr+10dB.wav,features\positive\pos_06041_Siren_5_snr+10dB.npy
neg_03573.wav,0,train,,,2,clips\negative\neg_03573.wav,features\negative\neg_03573.npy
pos_03869_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_03869_Siren_7_snr-5dB.wav,features\positive\pos_03869_Siren_7_snr-5dB.npy
neg_06248.wav,0,train,,,2,clips\negative\neg_06248.wav,features\negative\neg_06248.npy
neg_04847.wav,0,train,,,2,clips\negative\neg_04847.wav,features\negative\neg_04847.npy
pos_06805_Siren_3_snr+20dB.wav,1,train,20.0,Siren_3,2,clips\positive\pos_06805_Siren_3_snr+20dB.wav,features\positive\pos_06805_Siren_3_snr+20dB.npy
pos_06259_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_06259_Siren_7_snr-5dB.wav,features\positive\pos_06259_Siren_7_snr-5dB.npy
neg_03510.wav,0,train,,,2,clips\negative\neg_03510.wav,features\negative\neg_03510.npy
neg_03778.wav,0,train,,,2,clips\negative\neg_03778.wav,features\negative\neg_03778.npy
pos_04674_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_04674_Siren_4_snr-5dB.wav,features\positive\pos_04674_Siren_4_snr-5dB.npy
pos_01055_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_01055_Siren_7_snr+20dB.wav,features\positive\pos_01055_Siren_7_snr+20dB.npy
pos_02281_Siren_7_snr+10dB.wav,1,train,10.0,Siren_7,2,clips\positive\pos_02281_Siren_7_snr+10dB.wav,features\positive\pos_02281_Siren_7_snr+10dB.npy
neg_03148.wav,0,train,,,2,clips\negative\neg_03148.wav,features\negative\neg_03148.npy
pos_07075_Siren_1_snr+20dB.wav,1,train,20.0,Siren_1,2,clips\positive\pos_07075_Siren_1_snr+20dB.wav,features\positive\pos_07075_Siren_1_snr+20dB.npy
pos_06554_Siren_3_snr-5dB.wav,1,train,-5.0,Siren_3,2,clips\positive\pos_06554_Siren_3_snr-5dB.wav,features\positive\pos_06554_Siren_3_snr-5dB.npy
pos_01924_Siren_4_snr-5dB.wav,1,train,-5.0,Siren_4,2,clips\positive\pos_01924_Siren_4_snr-5dB.wav,features\positive\pos_01924_Siren_4_snr-5dB.npy
pos_04907_Siren_8_snr+5dB.wav,1,train,5.0,Siren_8,2,clips\positive\pos_04907_Siren_8_snr+5dB.wav,features\positive\pos_04907_Siren_8_snr+5dB.npy
neg_03266.wav,0,train,,,2,clips\negative\neg_03266.wav,features\negative\neg_03266.npy
neg_05451.wav,0,train,,,2,clips\negative\neg_05451.wav,features\negative\neg_05451.npy
pos_01075_Siren_6_snr+20dB.wav,1,train,20.0,Siren_6,2,clips\positive\pos_01075_Siren_6_snr+20dB.wav,features\positive\pos_01075_Siren_6_snr+20dB.npy
pos_01115_Siren_7_snr+20dB.wav,1,train,20.0,Siren_7,2,clips\positive\pos_01115_Siren_7_snr+20dB.wav,features\positive\pos_01115_Siren_7_snr+20dB.npy
pos_03936_Siren_2_snr+10dB.wav,1,train,10.0,Siren_2,2,clips\positive\pos_03936_Siren_2_snr+10dB.wav,features\positive\pos_03936_Siren_2_snr+10dB.npy
pos_03533_Siren_8_snr+0dB.wav,1,train,0.0,Siren_8,2,clips\positive\pos_03533_Siren_8_snr+0dB.wav,features\positive\pos_03533_Siren_8_snr+0dB.npy
neg_01227.wav,0,train,,,2,clips\negative\neg_01227.wav,features\negative\neg_01227.npy
pos_00460_Siren_5_snr+20dB.wav,1,train,20.0,Siren_5,2,clips\positive\pos_00460_Siren_5_snr+20dB.wav,features\positive\pos_00460_Siren_5_snr+20dB.npy
pos_03032_Siren_4_snr+5dB.wav,1,train,5.0,Siren_4,2,clips\positive\pos_03032_Siren_4_snr+5dB.wav,features\positive\pos_03032_Siren_4_snr+5dB.npy
pos_04207_Siren_1_snr+5dB.wav,1,train,5.0,Siren_1,2,clips\positive\pos_04207_Siren_1_snr+5dB.wav,features\positive\pos_04207_Siren_1_snr+5dB.npy
neg_05274.wav,0,train,,,2,clips\negative\neg_05274.wav,features\negative\neg_05274.npy
pos_05841_Siren_8_snr+10dB.wav,1,train,10.0,Siren_8,2,clips\positive\pos_05841_Siren_8_snr+10dB.wav,features\positive\pos_05841_Siren_8_snr+10dB.npy
pos_06086_Siren_1_snr+10dB.wav,1,train,10.0,Siren_1,2,clips\positive\pos_06086_Siren_1_snr+10dB.wav,features\positive\pos_06086_Siren_1_snr+10dB.npy
pos_01452_Siren_3_snr+5dB.wav,1,train,5.0,Siren_3,2,clips\positive\pos_01452_Siren_3_snr+5dB.wav,features\positive\pos_01452_Siren_3_snr+5dB.npy
pos_02149_Siren_5_snr-5dB.wav,1,train,-5.0,Siren_5,2,clips\positive\pos_02149_Siren_5_snr-5dB.wav,features\positive\pos_02149_Siren_5_snr-5dB.npy
pos_00319_Siren_7_snr-5dB.wav,1,train,-5.0,Siren_7,2,clips\positive\pos_00319_Siren_7_snr-5dB.wav,features\positive\pos_00319_Siren_7_snr-5dB.npy
pos_07074_Siren_8_snr-5dB.wav,1,train,-5.0,Siren_8,2,clips\positive\pos_07074_Siren_8_snr-5dB.wav,features\positive\pos_07074_Siren_8_snr-5dB.npy
neg_06721.wav,0,train,,,2,clips\negative\neg_06721.wav,features\negative\neg_06721.npy
